team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
Birds Like I'm Julio,16,Robert Tonyan,TE,GB,TE,2.7,399.p.30777
Birds Like I'm Julio,16,Amari Cooper,WR,Dal,W/R/T,16.1,399.p.28392
Birds Like I'm Julio,16,Brandon Aiyuk,WR,SF,W/R/T,4.1,399.p.32695
Birds Like I'm Julio,16,Chase Edmonds,RB,Ari,BN,2.8,399.p.31104
Birds Like I'm Julio,16,David Johnson,RB,Hou,BN,28.9,399.p.28474
Birds Like I'm Julio,16,Gus Edwards,RB,Bal,BN,14.2,399.p.31424
Birds Like I'm Julio,16,Jared Cook,TE,NO,BN,11.2,399.p.9353
Birds Like I'm Julio,16,Phillip Lindsay,RB,Den,BN,0.0,399.p.31379
Birds Like I'm Julio,16,Jared Goff,QB,LAR,BN,10.66,399.p.29235
Birds Like I'm Julio,16,George Kittle,TE,SF,BN,13.2,399.p.30259
Birds Like I'm Julio,16,Mark Ingram II,RB,Bal,BN,0.0,399.p.24815
Birds Like I'm Julio,16,Greg Zuerlein,K,Dal,K,13.0,399.p.25881
Birds Like I'm Julio,16,Green Bay,DEF,GB,DEF,7.0,399.p.100009
DJeango,16,Baker Mayfield,QB,Cle,QB,8.0,399.p.30971
DJeango,16,Robert Woods,WR,LAR,WR,8.9,399.p.26664
DJeango,16,Chris Godwin,WR,TB,WR,19.4,399.p.30197
DJeango,16,David Montgomery,RB,Chi,RB,20.1,399.p.31905
DJeango,16,Giovani Bernard,RB,Cin,RB,20.1,399.p.26660
DJeango,16,Travis Kelce,TE,KC,TE,22.8,399.p.26686
DJeango,16,Jamison Crowder,WR,NYJ,W/R/T,30.32,399.p.28493
DJeango,16,Antonio Gibson,RB,Was,W/R/T,9.9,399.p.32736
DJeango,16,DJ Moore,WR,Car,BN,8.7,399.p.30994
DJeango,16,Jeff Wilson Jr.,RB,SF,BN,27.4,399.p.31394
DJeango,16,Sammy Watkins,WR,KC,BN,2.4,399.p.27532
DJeango,16,Christian McCaffrey,RB,Car,BN,0.0,399.p.30121
DJeango,16,Jalen Reagor,WR,Phi,BN,6.0,399.p.32691
DJeango,16,Teddy Bridgewater,QB,Car,BN,10.58,399.p.27560
DJeango,16,Mike Gesicki,TE,Mia,BN,9.4,399.p.31012
DJeango,16,Jason Sanders,K,Mia,K,15.0,399.p.31199
DJeango,16,Arizona,DEF,Ari,DEF,6.0,399.p.100022
DJeango,16,Washington,DEF,Was,BN,9.0,399.p.100028
Eli Man Penguin Boy,16,Aaron Rodgers,QB,GB,QB,30.14,399.p.7200
Eli Man Penguin Boy,16,Tyreek Hill,WR,KC,WR,10.5,399.p.29399
Eli Man Penguin Boy,16,DJ Chark Jr.,WR,Jax,WR,16.2,399.p.31031
Eli Man Penguin Boy,16,Aaron Jones,RB,GB,RB,12.8,399.p.30295
Eli Man Penguin Boy,16,Le'Veon Bell,RB,KC,RB,4.9,399.p.26671
Eli Man Penguin Boy,16,Logan Thomas,TE,Was,TE,13.3,399.p.27648
Eli Man Penguin Boy,16,Chris Carson,RB,Sea,W/R/T,10.9,399.p.30362
Eli Man Penguin Boy,16,D'Andre Swift,RB,Det,W/R/T,9.0,399.p.32705
Eli Man Penguin Boy,16,Jarvis Landry,WR,Cle,BN,0.0,399.p.27591
Eli Man Penguin Boy,16,Mike Davis,RB,Car,BN,8.8,399.p.28514
Eli Man Penguin Boy,16,Dallas Goedert,TE,Phi,BN,6.8,399.p.31019
Eli Man Penguin Boy,16,Michael Thomas,WR,NO,BN,0.0,399.p.29281
Eli Man Penguin Boy,16,Zach Ertz,TE,Phi,BN,6.3,399.p.26658
Eli Man Penguin Boy,16,Damien Harris,RB,NE,BN,0.0,399.p.31919
Eli Man Penguin Boy,16,Drew Brees,QB,NO,BN,10.14,399.p.5479
Eli Man Penguin Boy,16,Lamar Jackson,QB,Bal,BN,23.32,399.p.31002
Eli Man Penguin Boy,16,Tyler Bass,K,Buf,K,8.0,399.p.32858
Eli Man Penguin Boy,16,Miami,DEF,Mia,DEF,5.0,399.p.100015
Obi 'Quon Kenobi,16,Russell Wilson,QB,Sea,QB,20.9,399.p.25785
Obi 'Quon Kenobi,16,DK Metcalf,WR,Sea,WR,11.9,399.p.31896
Obi 'Quon Kenobi,16,DeAndre Hopkins,WR,Ari,WR,12.8,399.p.26650
Obi 'Quon Kenobi,16,J.K. Dobbins,RB,Bal,RB,13.7,399.p.32725
Obi 'Quon Kenobi,16,Leonard Fournette,RB,TB,RB,15.6,399.p.30117
Obi 'Quon Kenobi,16,T.J. Hockenson,TE,Det,TE,6.3,399.p.31840
Obi 'Quon Kenobi,16,Marvin Jones Jr.,WR,Det,W/R/T,4.9,399.p.25876
Obi 'Quon Kenobi,16,Mark Andrews,TE,Bal,W/R/T,13.6,399.p.31056
Obi 'Quon Kenobi,16,Allen Lazard,WR,GB,BN,3.4,399.p.31268
Obi 'Quon Kenobi,16,Travis Fulgham,WR,Phi,BN,4.7,399.p.32016
Obi 'Quon Kenobi,16,Devin Singletary,RB,Buf,BN,7.2,399.p.31906
Obi 'Quon Kenobi,16,Joe Mixon,RB,Cin,BN,0.0,399.p.30161
Obi 'Quon Kenobi,16,Emmanuel Sanders,WR,NO,BN,13.5,399.p.24057
Obi 'Quon Kenobi,16,CeeDee Lamb,WR,Dal,BN,23.4,399.p.32687
Obi 'Quon Kenobi,16,Jakobi Meyers,WR,NE,BN,8.5,399.p.32231
Obi 'Quon Kenobi,16,Adrian Peterson,RB,Det,BN,1.0,399.p.8261
Obi 'Quon Kenobi,16,Wil Lutz,K,NO,K,10.0,399.p.29754
Obi 'Quon Kenobi,16,Indianapolis,DEF,Ind,DEF,0.0,399.p.100011
FreshPrinceOfHelaire,16,Jalen Hurts,QB,Phi,QB,21.58,399.p.32723
FreshPrinceOfHelaire,16,Keenan Allen,WR,LAC,WR,0.0,399.p.26699
FreshPrinceOfHelaire,16,Terry McLaurin,WR,Was,WR,0.0,399.p.31908
FreshPrinceOfHelaire,16,Miles Sanders,RB,Phi,RB,18.4,399.p.31885
FreshPrinceOfHelaire,16,Austin Ekeler,RB,LAC,RB,15.8,399.p.30423
FreshPrinceOfHelaire,16,Dawson Knox,TE,Buf,TE,8.1,399.p.31928
FreshPrinceOfHelaire,16,Tee Higgins,WR,Cin,W/R/T,21.9,399.p.32703
FreshPrinceOfHelaire,16,Chase Claypool,WR,Pit,W/R/T,9.4,399.p.32719
FreshPrinceOfHelaire,16,Ryan Tannehill,QB,Ten,BN,19.34,399.p.25718
FreshPrinceOfHelaire,16,Jacob Hollister,TE,Sea,BN,9.7,399.p.30661
FreshPrinceOfHelaire,16,Clyde Edwards-Helaire,RB,KC,BN,0.0,399.p.32702
FreshPrinceOfHelaire,16,Ronald Jones II,RB,TB,BN,0.0,399.p.31008
FreshPrinceOfHelaire,16,Darrell Henderson Jr.,RB,LAR,BN,6.2,399.p.31902
FreshPrinceOfHelaire,16,Younghoe Koo,K,Atl,K,2.0,399.p.30426
FreshPrinceOfHelaire,16,New England,DEF,NE,DEF,-4.0,399.p.100017
Khari's Blasingame,16,Deshaun Watson,QB,Hou,QB,29.76,399.p.30125
Khari's Blasingame,16,A.J. Brown,WR,Ten,WR,8.3,399.p.31883
Khari's Blasingame,16,Calvin Ridley,WR,Atl,WR,17.3,399.p.30996
Khari's Blasingame,16,Dalvin Cook,RB,Min,RB,16.5,399.p.30154
Khari's Blasingame,16,Josh Jacobs,RB,LV,RB,6.9,399.p.31856
Khari's Blasingame,16,Austin Hooper,TE,Cle,TE,14.1,399.p.29315
Khari's Blasingame,16,Robby Anderson,WR,Car,W/R/T,16.9,399.p.29785
Khari's Blasingame,16,Antonio Brown,WR,TB,W/R/T,13.5,399.p.24171
Khari's Blasingame,16,Hayden Hurst,TE,Atl,BN,15.7,399.p.30995
Khari's Blasingame,16,Darius Slayton,WR,NYG,BN,4.6,399.p.32003
Khari's Blasingame,16,Will Fuller V,WR,Hou,BN,0.0,399.p.29255
Khari's Blasingame,16,Tua Tagovailoa,QB,Mia,BN,9.86,399.p.32675
Khari's Blasingame,16,Laviska Shenault Jr.,WR,Jax,BN,15.8,399.p.32712
Khari's Blasingame,16,Tony Pollard,RB,Dal,BN,3.0,399.p.31960
Khari's Blasingame,16,Salvon Ahmed,RB,Mia,BN,1.3,399.p.33265
Khari's Blasingame,16,Rodrigo Blankenship,K,Ind,K,6.0,399.p.33211
Khari's Blasingame,16,Buffalo,DEF,Buf,DEF,7.0,399.p.100002
Quaranteam,16,Josh Allen,QB,Buf,QB,36.3,399.p.30977
Quaranteam,16,Davante Adams,WR,GB,WR,43.2,399.p.27581
Quaranteam,16,Diontae Johnson,WR,Pit,WR,21.7,399.p.31898
Quaranteam,16,Alvin Kamara,RB,NO,RB,56.2,399.p.30180
Quaranteam,16,Melvin Gordon III,RB,Den,RB,7.9,399.p.28403
Quaranteam,16,Dalton Schultz,TE,Dal,TE,5.1,399.p.31107
Quaranteam,16,Allen Robinson II,WR,Chi,W/R/T,20.3,399.p.27589
Quaranteam,16,Kareem Hunt,RB,Cle,W/R/T,14.2,399.p.30199
Quaranteam,16,Hunter Henry,TE,LAC,BN,0.0,399.p.29269
Quaranteam,16,Kenyan Drake,RB,Ari,BN,13.0,399.p.29307
Quaranteam,16,Ben Roethlisberger,QB,Pit,BN,28.48,399.p.6770
Quaranteam,16,Sterling Shepard,WR,NYG,BN,22.7,399.p.29274
Quaranteam,16,Tim Patrick,WR,Den,BN,6.9,399.p.30511
Quaranteam,16,Curtis Samuel,WR,Car,BN,20.8,399.p.30153
Quaranteam,16,Justin Tucker,K,Bal,K,9.0,399.p.26534
Quaranteam,16,Baltimore,DEF,Bal,DEF,10.0,399.p.100033
Quaranteam,16,Pittsburgh,DEF,Pit,BN,9.0,399.p.100023
Quaranteam,16,Cleveland,DEF,Cle,BN,6.0,399.p.100005
