team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
FreshPrinceOfHelaire,7,Ronald Jones II,RB,TB,RB,10.6,399.p.31008
FreshPrinceOfHelaire,7,Justin Jackson,RB,LAC,RB,10.5,399.p.31221
FreshPrinceOfHelaire,7,Dalton Schultz,TE,Dal,TE,4.2,399.p.31107
FreshPrinceOfHelaire,7,Chase Claypool,WR,Pit,W/R/T,0.8,399.p.32719
FreshPrinceOfHelaire,7,Tee Higgins,WR,Cin,W/R/T,18.8,399.p.32703
FreshPrinceOfHelaire,7,Clyde Edwards-Helaire,RB,KC,BN,13.3,399.p.32702
FreshPrinceOfHelaire,7,Darrell Henderson Jr.,RB,LAR,BN,9.7,399.p.31902
FreshPrinceOfHelaire,7,Michael Gallup,WR,Dal,BN,0.0,399.p.31051
FreshPrinceOfHelaire,7,Miles Sanders,RB,Phi,BN,0.0,399.p.31885
FreshPrinceOfHelaire,7,Lamar Jackson,QB,Bal,BN,0.0,399.p.31002
FreshPrinceOfHelaire,7,Austin Ekeler,RB,LAC,BN,0.0,399.p.30423
FreshPrinceOfHelaire,7,Tony Pollard,RB,Dal,BN,3.2,399.p.31960
FreshPrinceOfHelaire,7,Henry Ruggs III,WR,LV,BN,6.5,399.p.32682
FreshPrinceOfHelaire,7,Younghoe Koo,K,Atl,K,2.0,399.p.30426
FreshPrinceOfHelaire,7,New England,DEF,NE,DEF,4.0,399.p.100017
Khari's Blasingame,7,Deshaun Watson,QB,Hou,QB,26.16,399.p.30125
Khari's Blasingame,7,Calvin Ridley,WR,Atl,WR,19.9,399.p.30996
Khari's Blasingame,7,A.J. Brown,WR,Ten,WR,27.3,399.p.31883
Khari's Blasingame,7,Jamaal Williams,RB,GB,RB,21.4,399.p.30247
Khari's Blasingame,7,Josh Jacobs,RB,LV,RB,6.1,399.p.31856
Khari's Blasingame,7,Hayden Hurst,TE,Atl,TE,12.8,399.p.30995
Khari's Blasingame,7,Will Fuller V,WR,Hou,W/R/T,12.5,399.p.29255
Khari's Blasingame,7,Deebo Samuel,WR,SF,W/R/T,12.2,399.p.31868
Khari's Blasingame,7,Darius Slayton,WR,NYG,BN,4.3,399.p.32003
Khari's Blasingame,7,Robby Anderson,WR,Car,BN,13.4,399.p.29785
Khari's Blasingame,7,Dalvin Cook,RB,Min,BN,0.0,399.p.30154
Khari's Blasingame,7,Laviska Shenault Jr.,WR,Jax,BN,7.4,399.p.32712
Khari's Blasingame,7,Derek Carr,QB,LV,BN,22.26,399.p.27564
Khari's Blasingame,7,Antonio Brown,WR,TB,BN,0.0,399.p.24171
Khari's Blasingame,7,Nick Folk,K,NE,K,8.0,399.p.8432
Khari's Blasingame,7,Rodrigo Blankenship,K,Ind,BN,0.0,399.p.33211
Khari's Blasingame,7,Cleveland,DEF,Cle,DEF,7.0,399.p.100005
Khari's Blasingame,7,Seattle,DEF,Sea,BN,0.0,399.p.100026
Quaranteam,7,Josh Allen,QB,Buf,QB,16.38,399.p.30977
Quaranteam,7,Allen Robinson II,WR,Chi,WR,11.0,399.p.27589
Quaranteam,7,Davante Adams,WR,GB,WR,44.6,399.p.27581
Quaranteam,7,Kenyan Drake,RB,Ari,RB,5.1,399.p.29307
Quaranteam,7,Kareem Hunt,RB,Cle,RB,19.2,399.p.30199
Quaranteam,7,Hunter Henry,TE,LAC,TE,5.3,399.p.29269
Quaranteam,7,Alvin Kamara,RB,NO,W/R/T,22.8,399.p.30180
Quaranteam,7,Diontae Johnson,WR,Pit,W/R/T,29.0,399.p.31898
Quaranteam,7,Melvin Gordon III,RB,Den,BN,12.0,399.p.28403
Quaranteam,7,Robert Tonyan,TE,GB,BN,5.2,399.p.30777
Quaranteam,7,Tyler Higbee,TE,LAR,BN,0.0,399.p.29344
Quaranteam,7,Jerick McKinnon,RB,SF,BN,-0.1,399.p.27624
Quaranteam,7,Ben Roethlisberger,QB,Pit,BN,17.62,399.p.6770
Quaranteam,7,Boston Scott,RB,Phi,BN,18.2,399.p.31171
Quaranteam,7,Matt Prater,K,Det,K,16.0,399.p.8565
Quaranteam,7,Justin Tucker,K,Bal,BN,0.0,399.p.26534
Quaranteam,7,Philadelphia,DEF,Phi,DEF,9.0,399.p.100021
Quaranteam,7,Baltimore,DEF,Bal,BN,0.0,399.p.100033
